datetime,wind_power,wind_speed,solar_power,solar_irradiation,temperature
2015-01-04 11:30:00+00,0.616875,4.55,0,0,9.2625
2015-01-04 11:45:00+00,0.604285,4.45,0,0,9.1375
2015-01-04 12:00:00+00,0.591695,4.35,0,0,9.0125
2015-01-04 12:15:00+00,0.611255,4.2375,0,0,8.8875
2015-01-04 12:30:00+00,0.662965,4.1125,0,0,8.7625
2015-01-04 12:45:00+00,0.714675,3.9875,0,0,8.6375
2015-01-04 13:00:00+00,0.766385,3.8625,0,0,8.5125
2015-01-04 13:15:00+00,0.779525,3.8125,0,0,8.39375
2015-01-04 13:30:00+00,0.754095,3.8375,0,0,8.28125
2015-01-04 13:45:00+00,0.728665,3.8625,0,0,8.16875
2015-01-04 14:00:00+00,0.703235,3.8875,0,0,8.05625
2015-01-04 14:15:00+00,0.71001,3.89375,0,0,7.94375
2015-01-04 14:30:00+00,0.74899,3.88125,0,0,7.83125
2015-01-04 14:45:00+00,0.78797,3.86875,0,0,7.71875
2015-01-04 15:00:00+00,0.82695,3.85625,0,0,7.60625
2015-01-04 15:15:00+00,0.9219925,3.95625,0,0,7.49375
2015-01-04 15:30:00+00,1.0730975,4.16875,0,0,7.38125
2015-01-04 15:45:00+00,1.2242025,4.38125,0,0,7.26875
2015-01-04 16:00:00+00,1.3753075,4.59375,0,0,7.15625
2015-01-04 16:15:00+00,1.5609525,4.85,0,0,7.05625
2015-01-04 16:30:00+00,1.7811375,5.15,0,0,6.96875
2015-01-04 16:45:00+00,2.0013225,5.45,0,0,6.88125
2015-01-04 17:00:00+00,2.2215075,5.75,0,0,6.79375
2015-01-04 17:15:00+00,2.32082,5.90625,0,0,6.70625
2015-01-04 17:30:00+00,2.29926,5.91875,0,0,6.61875
2015-01-04 17:45:00+00,2.2777,5.93125,0,0,6.53125
2015-01-04 18:00:00+00,2.25614,5.94375,0,0,6.44375
2015-01-04 18:15:00+00,2.201535,5.8875,0,0,6.3625
2015-01-04 18:30:00+00,2.113885,5.7625,0,0,6.2875
2015-01-04 18:45:00+00,2.026235,5.6375,0,0,6.2125
2015-01-04 19:00:00+00,1.938585,5.5125,0,0,6.1375
2015-01-04 19:15:00+00,1.861885,5.50625,0,0,6.08125
2015-01-04 19:30:00+00,1.796135,5.61875,0,0,6.04375
2015-01-04 19:45:00+00,1.730385,5.73125,0,0,6.00625
2015-01-04 20:00:00+00,1.664635,5.84375,0,0,5.96875
2015-01-04 20:15:00+00,1.6538425,5.95625,0,0,5.93125
2015-01-04 20:30:00+00,1.6980075,6.06875,0,0,5.89375
2015-01-04 20:45:00+00,1.7421725,6.18125,0,0,5.85625
2015-01-04 21:00:00+00,1.7863375,6.29375,0,0,5.81875
2015-01-04 21:15:00+00,1.7865475,6.3625,0,0,5.78125
2015-01-04 21:30:00+00,1.7428025,6.3875,0,0,5.74375
2015-01-04 21:45:00+00,1.6990575,6.4125,0,0,5.70625
2015-01-04 22:00:00+00,1.6553125,6.4375,0,0,5.66875
2015-01-04 22:15:00+00,1.5616,6.425,0,0,5.64375
2015-01-04 22:30:00+00,1.41792,6.375,0,0,5.63125
2015-01-04 22:45:00+00,1.27424,6.325,0,0,5.61875
2015-01-04 23:00:00+00,1.13056,6.275,0,0,5.60625
2015-01-04 23:15:00+00,1.058315,6.16875,0.082888953,0.004500004,5.64375
2015-01-04 23:30:00+00,1.057505,6.00625,0.248666858,0.013500011,5.73125
2015-01-04 23:45:00+00,1.056695,5.84375,0.414444763,0.022500018,5.81875
2015-01-05 00:00:00+00,1.055885,5.68125,0.580222668,0.031500025,5.90625
2015-01-05 00:15:00+00,1.048495,5.5625,0.745773587,0.041250033,6.05
2015-01-05 00:30:00+00,1.034525,5.4875,0.911097519,0.051750041,6.25
2015-01-05 00:45:00+00,1.020555,5.4125,1.07642145,0.06225005,6.45
2015-01-05 01:00:00+00,1.006585,5.3375,1.241745382,0.072750058,6.65
2015-01-05 01:15:00+00,1.0119225,5.2375,1.356159634,0.083000066,6.85625
2015-01-05 01:30:00+00,1.0365675,5.1125,1.419664205,0.093000074,7.06875
2015-01-05 01:45:00+00,1.0612125,4.9875,1.483168777,0.103000082,7.28125
2015-01-05 02:00:00+00,1.0858575,4.8625,1.546673348,0.11300009,7.49375
2015-01-05 02:15:00+00,1.1512175,4.75,1.579006031,0.128500102,7.6875
2015-01-05 02:30:00+00,1.2572925,4.65,1.580166823,0.14950012,7.8625
2015-01-05 02:45:00+00,1.3633675,4.55,1.581327617,0.170500137,8.0375
2015-01-05 03:00:00+00,1.4694425,4.45,1.58248841,0.191500153,8.2125
2015-01-05 03:15:00+00,1.6996325,4.38125,1.597093139,0.198125159,8.36875
2015-01-05 03:30:00+00,2.0539375,4.34375,1.625141806,0.190375153,8.50625
2015-01-05 03:45:00+00,2.4082425,4.30625,1.653190472,0.182625146,8.64375
2015-01-05 04:00:00+00,2.7625475,4.26875,1.681239139,0.17487514,8.78125
2015-01-05 04:15:00+00,3.13747,4.3,1.696990295,0.171500137,8.9
2015-01-05 04:30:00+00,3.53301,4.4,1.700443942,0.172500138,9
2015-01-05 04:45:00+00,3.92855,4.5,1.703897588,0.173500139,9.1
2015-01-05 05:00:00+00,4.32409,4.6,1.707351235,0.17450014,9.2
2015-01-05 05:15:00+00,4.53672,4.7,1.679039666,0.173375139,9.275
2015-01-05 05:30:00+00,4.56644,4.8,1.618962882,0.170125136,9.325
2015-01-05 05:45:00+00,4.59616,4.9,1.558886097,0.166875134,9.375
2015-01-05 06:00:00+00,4.62588,5,1.498809313,0.163625131,9.425
2015-01-05 06:15:00+00,4.8548475,5.04375,1.473401163,0.157625126,9.45625
2015-01-05 06:30:00+00,5.2830625,5.03125,1.482661648,0.148875119,9.46875
2015-01-05 06:45:00+00,5.7112775,5.01875,1.491922133,0.140125113,9.48125
2015-01-05 07:00:00+00,6.1394925,5.00625,1.501182618,0.131375106,9.49375
2015-01-05 07:15:00+00,6.8002375,5.04375,1.416268024,0.122625099,9.475
2015-01-05 07:30:00+00,7.6935125,5.13125,1.237178351,0.113875092,9.425
2015-01-05 07:45:00+00,8.5867875,5.21875,1.058088679,0.105125084,9.375
2015-01-05 08:00:00+00,9.4800625,5.30625,0.878999006,0.096375078,9.325
2015-01-05 08:15:00+00,9.9889175,5.45,0.692934519,0.081125065,9.2375
2015-01-05 08:30:00+00,10.1133525,5.65,0.499895218,0.059375048,9.1125
2015-01-05 08:45:00+00,10.2377875,5.85,0.306855917,0.03762503,8.9875
2015-01-05 09:00:00+00,10.3622225,6.05,0.113816616,0.015875013,8.8625
2015-01-05 09:15:00+00,9.769865,6.21875,0.015134844,0.004375004,8.7375
2015-01-05 09:30:00+00,8.460715,6.35625,0.010810603,0.003125002,8.6125
2015-01-05 09:45:00+00,7.151565,6.49375,0.006486362,0.001875001,8.4875
2015-01-05 10:00:00+00,5.842415,6.63125,0.002162121,0.000625,8.3625
2015-01-05 10:15:00+00,5.00091,6.625,0,0,8.25625
2015-01-05 10:30:00+00,4.62705,6.475,0,0,8.16875
2015-01-05 10:45:00+00,4.25319,6.325,0,0,8.08125
2015-01-05 11:00:00+00,3.87933,6.175,0,0,7.99375
2015-01-05 11:15:00+00,3.7695525,6.0875,0,0,7.90625
2015-01-05 11:30:00+00,3.9238575,6.0625,0,0,7.81875
2015-01-05 11:45:00+00,4.0781625,6.0375,0,0,7.73125
2015-01-05 12:00:00+00,4.2324675,6.0125,0,0,7.64375
2015-01-05 12:15:00+00,4.1409275,6.0875,0,0,7.55625
2015-01-05 12:30:00+00,3.8035425,6.2625,0,0,7.46875
2015-01-05 12:45:00+00,3.4661575,6.4375,0,0,7.38125
2015-01-05 13:00:00+00,3.1287725,6.6125,0,0,7.29375
2015-01-05 13:15:00+00,2.901635,6.6875,0,0,7.20625
2015-01-05 13:30:00+00,2.784745,6.6625,0,0,7.11875
2015-01-05 13:45:00+00,2.667855,6.6375,0,0,7.03125
2015-01-05 14:00:00+00,2.550965,6.6125,0,0,6.94375
2015-01-05 14:15:00+00,2.897705,6.6,0,0,6.85625
2015-01-05 14:30:00+00,3.708075,6.6,0,0,6.76875
2015-01-05 14:45:00+00,4.518445,6.6,0,0,6.68125
2015-01-05 15:00:00+00,5.328815,6.6,0,0,6.59375
2015-01-05 15:15:00+00,6.510555,6.68125,0,0,6.5125
2015-01-05 15:30:00+00,8.063665,6.84375,0,0,6.4375
2015-01-05 15:45:00+00,9.616775,7.00625,0,0,6.3625
2015-01-05 16:00:00+00,11.169885,7.16875,0,0,6.2875
2015-01-05 16:15:00+00,12.1470225,7.33125,0,0,6.2125
2015-01-05 16:30:00+00,12.5481875,7.49375,0,0,6.1375
2015-01-05 16:45:00+00,12.9493525,7.65625,0,0,6.0625
2015-01-05 17:00:00+00,13.3505175,7.81875,0,0,5.9875
2015-01-05 17:15:00+00,13.442915,7.9625,0,0,5.9125
2015-01-05 17:30:00+00,13.226545,8.0875,0,0,5.8375
2015-01-05 17:45:00+00,13.010175,8.2125,0,0,5.7625
2015-01-05 18:00:00+00,12.793805,8.3375,0,0,5.6875
2015-01-05 18:15:00+00,12.595765,8.43125,0,0,5.625
2015-01-05 18:30:00+00,12.416055,8.49375,0,0,5.575
2015-01-05 18:45:00+00,12.236345,8.55625,0,0,5.525
2015-01-05 19:00:00+00,12.056635,8.61875,0,0,5.475
2015-01-05 19:15:00+00,11.8773275,8.5875,0,0,5.43125
2015-01-05 19:30:00+00,11.6984225,8.4625,0,0,5.39375
2015-01-05 19:45:00+00,11.5195175,8.3375,0,0,5.35625
2015-01-05 20:00:00+00,11.3406125,8.2125,0,0,5.31875
2015-01-05 20:15:00+00,11.342225,8.08125,0,0,5.28125
2015-01-05 20:30:00+00,11.524355,7.94375,0,0,5.24375
2015-01-05 20:45:00+00,11.706485,7.80625,0,0,5.20625
2015-01-05 21:00:00+00,11.888615,7.66875,0,0,5.16875
2015-01-05 21:15:00+00,12.17961,7.6125,0,0,5.1375
2015-01-05 21:30:00+00,12.57947,7.6375,0,0,5.1125
2015-01-05 21:45:00+00,12.97933,7.6625,0,0,5.0875
2015-01-05 22:00:00+00,13.37919,7.6875,0,0,5.0625
2015-01-05 22:15:00+00,13.378385,7.7375,0,0.000125,5.04375
2015-01-05 22:30:00+00,12.976915,7.8125,0,0.000375,5.03125
2015-01-05 22:45:00+00,12.575445,7.8875,0,0.000625001,5.01875
2015-01-05 23:00:00+00,12.173975,7.9625,0,0.000875001,5.00625
2015-01-05 23:15:00+00,11.41038,8.0125,0.015314422,0.007750006,5.0125
2015-01-05 23:30:00+00,10.28466,8.0375,0.045943267,0.021250017,5.0375
2015-01-05 23:45:00+00,9.15894,8.0625,0.076572112,0.034750028,5.0625
2015-01-06 00:00:00+00,8.03322,8.0875,0.107200958,0.048250039,5.0875
2015-01-06 00:15:00+00,7.2305825,8.05625,0.143174047,0.070750057,5.125
2015-01-06 00:30:00+00,6.7510275,7.96875,0.184491382,0.102250082,5.175
2015-01-06 00:45:00+00,6.2714725,7.88125,0.225808717,0.133750107,5.225
2015-01-06 01:00:00+00,5.7919175,7.79375,0.267126052,0.165250132,5.275
2015-01-06 01:15:00+00,5.786335,7.75,0.306246788,0.197375158,5.33125
2015-01-06 01:30:00+00,6.254725,7.75,0.343170924,0.230125184,5.39375
2015-01-06 01:45:00+00,6.723115,7.75,0.380095059,0.262875211,5.45625
2015-01-06 02:00:00+00,7.191505,7.75,0.417019195,0.295625237,5.51875
2015-01-06 02:15:00+00,8.038935,7.85,0.464723765,0.32487526,5.5875
2015-01-06 02:30:00+00,9.265405,8.05,0.523208769,0.350625281,5.6625
2015-01-06 02:45:00+00,10.491875,8.25,0.581693772,0.376375301,5.7375
2015-01-06 03:00:00+00,11.718345,8.45,0.640178776,0.402125322,5.8125
2015-01-06 03:15:00+00,13.042435,8.68125,0.661120459,0.421875338,5.88125
2015-01-06 03:30:00+00,14.464145,8.94375,0.64451882,0.435625349,5.94375
2015-01-06 03:45:00+00,15.885855,9.20625,0.627917182,0.449375359,6.00625
2015-01-06 04:00:00+00,17.307565,9.46875,0.611315543,0.463125371,6.06875
2015-01-06 04:15:00+00,18.20323,9.725,0.603115288,0.467000374,6.11875
2015-01-06 04:30:00+00,18.57285,9.975,0.603316415,0.461000369,6.15625
2015-01-06 04:45:00+00,18.94247,10.225,0.603517543,0.455000364,6.19375
2015-01-06 05:00:00+00,19.31209,10.475,0.60371867,0.449000359,6.23125
2015-01-06 05:15:00+00,19.44606,10.70625,0.596867406,0.432000346,6.25625
2015-01-06 05:30:00+00,19.34438,10.91875,0.582963749,0.404000323,6.26875
2015-01-06 05:45:00+00,19.2427,11.13125,0.569060092,0.376000301,6.28125
2015-01-06 06:00:00+00,19.14102,11.34375,0.555156435,0.348000278,6.29375
2015-01-06 06:15:00+00,18.344505,11.45,0.531927646,0.327750262,6.3
2015-01-06 06:30:00+00,16.853155,11.45,0.499373723,0.315250252,6.3
2015-01-06 06:45:00+00,15.361805,11.45,0.466819801,0.302750242,6.3
2015-01-06 07:00:00+00,13.870455,11.45,0.434265878,0.290250232,6.3
2015-01-06 07:15:00+00,12.1321275,11.2875,0.399436342,0.265125212,6.2875
2015-01-06 07:30:00+00,10.1468225,10.9625,0.362331191,0.227375182,6.2625
2015-01-06 07:45:00+00,8.1615175,10.6375,0.325226041,0.189625151,6.2375
2015-01-06 08:00:00+00,6.1762125,10.3125,0.28812089,0.151875121,6.2125
2015-01-06 08:15:00+00,4.86782,9.925,0.236793152,0.116625093,6.175
2015-01-06 08:30:00+00,4.23634,9.475,0.171242827,0.083875067,6.125
2015-01-06 08:45:00+00,3.60486,9.025,0.105692501,0.051125041,6.075
2015-01-06 09:00:00+00,2.97338,8.575,0.040142176,0.018375015,6.025
2015-01-06 09:15:00+00,2.5708425,8.20625,0.006446136,0.001750002,5.975
2015-01-06 09:30:00+00,2.3972475,7.91875,0.004604383,0.001250001,5.925
2015-01-06 09:45:00+00,2.2236525,7.63125,0.00276263,0.000750001,5.875
2015-01-06 10:00:00+00,2.0500575,7.34375,0.000920877,0.00025,5.825
2015-01-06 10:15:00+00,1.9089975,7.08125,0,0,5.775
2015-01-06 10:30:00+00,1.8004725,6.84375,0,0,5.725
2015-01-06 10:45:00+00,1.6919475,6.60625,0,0,5.675
2015-01-06 11:00:00+00,1.5834225,6.36875,0,0,5.625
2015-01-06 11:15:00+00,1.4755925,6.15,0,0,5.5625
2015-01-06 11:30:00+00,1.3684575,5.95,0,0,5.4875
2015-01-06 11:45:00+00,1.2613225,5.75,0,0,5.4125
2015-01-06 12:00:00+00,1.1541875,5.55,0,0,5.3375
2015-01-06 12:15:00+00,1.02993,5.375,0,0,5.225
2015-01-06 12:30:00+00,0.88855,5.225,0,0,5.075
2015-01-06 12:45:00+00,0.74717,5.075,0,0,4.925
2015-01-06 13:00:00+00,0.60579,4.925,0,0,4.775
2015-01-06 13:15:00+00,0.5019275,4.7625,0,0,4.6625
2015-01-06 13:30:00+00,0.4355825,4.5875,0,0,4.5875
2015-01-06 13:45:00+00,0.3692375,4.4125,0,0,4.5125
2015-01-06 14:00:00+00,0.3028925,4.2375,0,0,4.4375
2015-01-06 14:15:00+00,0.261895,4.09375,0,0,4.4125
2015-01-06 14:30:00+00,0.246245,3.98125,0,0,4.4375
2015-01-06 14:45:00+00,0.230595,3.86875,0,0,4.4625
2015-01-06 15:00:00+00,0.214945,3.75625,0,0,4.4875
2015-01-06 15:15:00+00,0.197315,3.68125,0,0,4.49375
2015-01-06 15:30:00+00,0.177705,3.64375,0,0,4.48125
2015-01-06 15:45:00+00,0.158095,3.60625,0,0,4.46875
2015-01-06 16:00:00+00,0.138485,3.56875,0,0,4.45625
2015-01-06 16:15:00+00,0.1208325,3.5125,0,0,4.43125
2015-01-06 16:30:00+00,0.1051375,3.4375,0,0,4.39375
2015-01-06 16:45:00+00,0.0894425,3.3625,0,0,4.35625
2015-01-06 17:00:00+00,0.0737475,3.2875,0,0,4.31875
2015-01-06 17:15:00+00,0.0718,3.20625,0,0,4.28125
2015-01-06 17:30:00+00,0.0836,3.11875,0,0,4.24375
2015-01-06 17:45:00+00,0.0954,3.03125,0,0,4.20625
2015-01-06 18:00:00+00,0.1072,2.94375,0,0,4.16875
2015-01-06 18:15:00+00,0.119,2.9375,0,0,4.1375
2015-01-06 18:30:00+00,0.1308,3.0125,0,0,4.1125
2015-01-06 18:45:00+00,0.1426,3.0875,0,0,4.0875
2015-01-06 19:00:00+00,0.1544,3.1625,0,0,4.0625
2015-01-06 19:15:00+00,0.1563675,3.23125,0,0,4.04375
2015-01-06 19:30:00+00,0.1485025,3.29375,0,0,4.03125
2015-01-06 19:45:00+00,0.1406375,3.35625,0,0,4.01875
2015-01-06 20:00:00+00,0.1327725,3.41875,0,0,4.00625
2015-01-06 20:15:00+00,0.11508,3.425,0,0,3.99375
2015-01-06 20:30:00+00,0.08756,3.375,0,0,3.98125
2015-01-06 20:45:00+00,0.06004,3.325,0,0,3.96875
2015-01-06 21:00:00+00,0.03252,3.275,0,0,3.95625
2015-01-06 21:15:00+00,0.0167925,3.18125,0,0,3.94375
2015-01-06 21:30:00+00,0.0128575,3.04375,0,0,3.93125
2015-01-06 21:45:00+00,0.0089225,2.90625,0,0,3.91875
2015-01-06 22:00:00+00,0.0049875,2.76875,0,0,3.90625
2015-01-06 22:15:00+00,0.004985,2.6875,0,0,3.9
2015-01-06 22:30:00+00,0.008915,2.6625,0,0,3.9
2015-01-06 22:45:00+00,0.012845,2.6375,0,0,3.9
2015-01-06 23:00:00+00,0.016775,2.6125,0,0,3.9
2015-01-06 23:15:00+00,0.0163975,2.6,0.041384856,0.007500006,3.9375
2015-01-06 23:30:00+00,0.0117125,2.6,0.124154569,0.022500018,4.0125
2015-01-06 23:45:00+00,0.0070275,2.6,0.206924282,0.03750003,4.0875
2015-01-07 00:00:00+00,0.0023425,2.6,0.289693995,0.052500042,4.1625
2015-01-07 00:15:00+00,0.00233,2.575,0.426107285,0.073125059,4.3
2015-01-07 00:30:00+00,0.00699,2.525,0.616164153,0.099375079,4.5
2015-01-07 00:45:00+00,0.01165,2.475,0.80622102,0.125625101,4.7
2015-01-07 01:00:00+00,0.01631,2.425,0.996277888,0.151875121,4.9
2015-01-07 01:15:00+00,0.0244825,2.4125,1.211320538,0.180500144,5.1375
2015-01-07 01:30:00+00,0.0361675,2.4375,1.45134897,0.211500169,5.4125
2015-01-07 01:45:00+00,0.0478525,2.4625,1.691377401,0.242500194,5.6875
2015-01-07 02:00:00+00,0.0595375,2.4875,1.931405833,0.273500219,5.9625
2015-01-07 02:15:00+00,0.0575825,2.525,2.133922549,0.294500235,6.2375
2015-01-07 02:30:00+00,0.0419875,2.575,2.29892755,0.305500244,6.5125
2015-01-07 02:45:00+00,0.0263925,2.625,2.463932552,0.316500253,6.7875
2015-01-07 03:00:00+00,0.0107975,2.675,2.628937553,0.327500262,7.0625
2015-01-07 03:15:00+00,0.0068825,2.66875,2.760403106,0.334875267,7.31875
2015-01-07 03:30:00+00,0.0146475,2.60625,2.858329213,0.338625271,7.55625
2015-01-07 03:45:00+00,0.0224125,2.54375,2.956255319,0.342375273,7.79375
2015-01-07 04:00:00+00,0.0301775,2.48125,3.054181426,0.346125277,8.03125
2015-01-07 04:15:00+00,0.0495775,2.475,3.078266444,0.348875279,8.24375
2015-01-07 04:30:00+00,0.0806125,2.525,3.028510374,0.35062528,8.43125
2015-01-07 04:45:00+00,0.1116475,2.575,2.978754303,0.352375282,8.61875
2015-01-07 05:00:00+00,0.1426825,2.625,2.928998233,0.354125283,8.80625
2015-01-07 05:15:00+00,0.1484975,2.725,2.799630152,0.346875278,8.95
2015-01-07 05:30:00+00,0.1290925,2.875,2.59065006,0.330625265,9.05
2015-01-07 05:45:00+00,0.1096875,3.025,2.381669967,0.314375252,9.15
2015-01-07 06:00:00+00,0.0902825,3.175,2.172689875,0.298125239,9.25
2015-01-07 06:15:00+00,0.0747625,3.1875,2.068336308,0.277500222,9.3125
2015-01-07 06:30:00+00,0.0631275,3.0625,2.068609267,0.252500202,9.3375
2015-01-07 06:45:00+00,0.0514925,2.9375,2.068882226,0.227500182,9.3625
2015-01-07 07:00:00+00,0.0398575,2.8125,2.069155185,0.202500162,9.3875
2015-01-07 07:15:00+00,0.0437675,2.7125,1.923122253,0.177250142,9.36875
2015-01-07 07:30:00+00,0.0632225,2.6375,1.630783432,0.151750121,9.30625
2015-01-07 07:45:00+00,0.0826775,2.5625,1.338444611,0.126250101,9.24375
2015-01-07 08:00:00+00,0.1021325,2.4875,1.04610579,0.10075008,9.18125
2015-01-07 08:15:00+00,0.119685,2.5,0.78806208,0.077250061,9.06875
2015-01-07 08:30:00+00,0.135335,2.6,0.564313483,0.055750044,8.90625
2015-01-07 08:45:00+00,0.150985,2.7,0.340564886,0.034250028,8.74375
2015-01-07 09:00:00+00,0.166635,2.8,0.116816289,0.012750011,8.58125
2015-01-07 09:15:00+00,0.182315,2.9,0.004324241,0.001750002,8.43125
2015-01-07 09:30:00+00,0.198025,3,0.003088744,0.001250001,8.29375
2015-01-07 09:45:00+00,0.213735,3.1,0.001853246,0.000750001,8.15625
2015-01-07 10:00:00+00,0.229445,3.2,0.000617749,0.00025,8.01875
2015-01-07 10:15:00+00,0.239305,3.3,0,0,7.90625
2015-01-07 10:30:00+00,0.243315,3.4,0,0,7.81875
2015-01-07 10:45:00+00,0.247325,3.5,0,0,7.73125
2015-01-07 11:00:00+00,0.251335,3.6,0,0,7.64375
2015-01-07 11:15:00+00,0.2553475,3.65625,0,0,7.55625
2015-01-07 11:30:00+00,0.2593625,3.66875,0,0,7.46875
2015-01-07 11:45:00+00,0.2633775,3.68125,0,0,7.38125
2015-01-07 12:00:00+00,0.2673925,3.69375,0,0,7.29375
2015-01-07 12:15:00+00,0.27691,3.70625,0,0,7.20625
2015-01-07 12:30:00+00,0.29193,3.71875,0,0,7.11875
2015-01-07 12:45:00+00,0.30695,3.73125,0,0,7.03125
2015-01-07 13:00:00+00,0.32197,3.74375,0,0,6.94375
2015-01-07 13:15:00+00,0.329565,3.7625,0,0,6.85625
2015-01-07 13:30:00+00,0.329735,3.7875,0,0,6.76875
2015-01-07 13:45:00+00,0.329905,3.8125,0,0,6.68125
2015-01-07 14:00:00+00,0.330075,3.8375,0,0,6.59375
2015-01-07 14:15:00+00,0.3129125,3.84375,0,0,6.50625
2015-01-07 14:30:00+00,0.2784175,3.83125,0,0,6.41875
2015-01-07 14:45:00+00,0.2439225,3.81875,0,0,6.33125
2015-01-07 15:00:00+00,0.2094275,3.80625,0,0,6.24375
2015-01-07 15:15:00+00,0.18038,3.78125,0,0,6.15
2015-01-07 15:30:00+00,0.15678,3.74375,0,0,6.05
2015-01-07 15:45:00+00,0.13318,3.70625,0,0,5.95
2015-01-07 16:00:00+00,0.10958,3.66875,0,0,5.85
2015-01-07 16:15:00+00,0.1116475,3.6375,0,0,5.75
2015-01-07 16:30:00+00,0.1393825,3.6125,0,0,5.65
2015-01-07 16:45:00+00,0.1671175,3.5875,0,0,5.55
2015-01-07 17:00:00+00,0.1948525,3.5625,0,0,5.45
2015-01-07 17:15:00+00,0.212735,3.56875,0,0,5.35
2015-01-07 17:30:00+00,0.220765,3.60625,0,0,5.25
2015-01-07 17:45:00+00,0.228795,3.64375,0,0,5.15
2015-01-07 18:00:00+00,0.236825,3.68125,0,0,5.05
2015-01-07 18:15:00+00,0.210735,3.6625,0,0,4.9625
2015-01-07 18:30:00+00,0.150525,3.5875,0,0,4.8875
2015-01-07 18:45:00+00,0.090315,3.5125,0,0,4.8125
2015-01-07 19:00:00+00,0.030105,3.4375,0,0,4.7375
2015-01-07 19:15:00+00,0,3.29375,0,0,4.675
2015-01-07 19:30:00+00,0,3.08125,0,0,4.625
2015-01-07 19:45:00+00,0,2.86875,0,0,4.575
2015-01-07 20:00:00+00,0,2.65625,0,0,4.525
2015-01-07 20:15:00+00,0,2.4375,0,0,4.475
2015-01-07 20:30:00+00,0,2.2125,0,0,4.425
2015-01-07 20:45:00+00,0,1.9875,0,0,4.375
2015-01-07 21:00:00+00,0,1.7625,0,0,4.325
2015-01-07 21:15:00+00,0,1.55,0,0,4.28125
2015-01-07 21:30:00+00,0,1.35,0,0,4.24375
2015-01-07 21:45:00+00,0,1.15,0,0,4.20625
2015-01-07 22:00:00+00,0,0.95,0,0,4.16875
2015-01-07 22:15:00+00,0,0.825,0,0,4.14375
2015-01-07 22:30:00+00,0,0.775,0,0,4.13125
2015-01-07 22:45:00+00,0,0.725,0,0,4.11875
2015-01-07 23:00:00+00,0,0.675,0,0,4.10625
2015-01-07 23:15:00+00,0,0.69375,0.008126988,0.001750001,4.0875
2015-01-07 23:30:00+00,0,0.78125,0.024380963,0.005250004,4.0625
2015-01-07 23:45:00+00,0,0.86875,0.040634938,0.008750007,4.0375
2015-01-08 00:00:00+00,0,0.95625,0.056888913,0.01225001,4.0125
2015-01-08 00:15:00+00,0.0043225,1.05625,0.083488025,0.018000014,4.0125
2015-01-08 00:30:00+00,0.0129675,1.16875,0.120432274,0.026000021,4.0375
2015-01-08 00:45:00+00,0.0216125,1.28125,0.157376522,0.034000027,4.0625
2015-01-08 01:00:00+00,0.0302575,1.39375,0.194320771,0.042000034,4.0875
2015-01-08 01:15:00+00,0.071505,1.5625,0.220993151,0.047625038,4.1375
2015-01-08 01:30:00+00,0.145355,1.7875,0.237393662,0.050875041,4.2125
2015-01-08 01:45:00+00,0.219205,2.0125,0.253794173,0.054125043,4.2875
2015-01-08 02:00:00+00,0.293055,2.2375,0.270194683,0.057375046,4.3625
2015-01-08 02:15:00+00,0.4473875,2.4625,0.270384318,0.057000045,4.4125
2015-01-08 02:30:00+00,0.6822025,2.6875,0.254363076,0.053000042,4.4375
2015-01-08 02:45:00+00,0.9170175,2.9125,0.238341834,0.049000039,4.4625
2015-01-08 03:00:00+00,1.1518325,3.1375,0.222320592,0.045000036,4.4875
2015-01-08 03:15:00+00,1.6031225,3.325,0.228811264,0.046250037,4.50625
2015-01-08 03:30:00+00,2.2708875,3.475,0.257813849,0.052750042,4.51875
2015-01-08 03:45:00+00,2.9386525,3.625,0.286816435,0.059250047,4.53125
2015-01-08 04:00:00+00,3.6064175,3.775,0.31581902,0.065750052,4.54375
2015-01-08 04:15:00+00,4.0780525,3.95625,0.561407191,0.108500087,4.6
2015-01-08 04:30:00+00,4.3535575,4.16875,1.023580946,0.18750015,4.7
2015-01-08 04:45:00+00,4.6290625,4.38125,1.485754702,0.266500213,4.8
2015-01-08 05:00:00+00,4.9045675,4.59375,1.947928457,0.345500276,4.9
2015-01-08 05:15:00+00,4.733455,4.71875,2.207510792,0.383625307,5.025
2015-01-08 05:30:00+00,4.115725,4.75625,2.264501706,0.380875305,5.175
2015-01-08 05:45:00+00,3.497995,4.79375,2.321492619,0.378125302,5.325
2015-01-08 06:00:00+00,2.880265,4.83125,2.378483533,0.3753753,5.475
2015-01-08 06:15:00+00,2.5716425,4.7375,2.292478541,0.356875285,5.59375
2015-01-08 06:30:00+00,2.5721275,4.5125,2.063477643,0.322625258,5.68125
2015-01-08 06:45:00+00,2.5726125,4.2875,1.834476744,0.288375231,5.76875
2015-01-08 07:00:00+00,2.5730975,4.0625,1.605475846,0.254125204,5.85625
2015-01-08 07:15:00+00,2.7912675,3.9375,1.376591314,0.219875176,5.9
2015-01-08 07:30:00+00,3.2271225,3.9125,1.14782315,0.185625149,5.9
2015-01-08 07:45:00+00,3.6629775,3.8875,0.919054985,0.151375121,5.9
2015-01-08 08:00:00+00,4.0988325,3.8625,0.69028682,0.117125094,5.9
2015-01-08 08:15:00+00,4.194635,3.93125,0.504528334,0.08775007,5.86875
2015-01-08 08:30:00+00,3.950385,4.09375,0.361779527,0.063250051,5.80625
